clinic code,clinic name,symptoms,symptom code,main symptom, eng clinic
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","จุกกระเพาะ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","ตุ่ยกระเพาะ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","จุกท้องแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","เรอบ่อย","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","มวนท้องแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","แน่นท้องแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","เรอบ่อยแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","แน่นท้อง","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","ปวดกระเพาะ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","ตุ่ยกระเพาะแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","แน่นกระเพาะ","HP0002027","ปวดท้อง","OPD GI Center"
CL0003,"คลินิกโรคระบบทางเดินอาหารและตับ","ปวดมวนกระเพาะแบบเป็นๆหายๆ","HP0002027","ปวดท้อง","OPD GI Center"
CL0016,"คลินิกโรคระบบหายใจ","ไอเจ็บหน้าอกตอนมีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบตอนที่มีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบในขณะที่มีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","มีไข้ร่วมกับไอเจ็บหน้าอก","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","เป็นไข้ร่วมกับไอเหนื่อย","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","เป็นไข้ร่วมกับไอเจ็บหน้าอก","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเจ็บหน้าอกมีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยตอนที่มีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ปอดบวม","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยตอนเป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบในขณะเป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยมีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","เป็นไข้ร่วมกับไอหอบ","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยในขณะที่เป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","มีไข้ร่วมกับไอเหนื่อย","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบเป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบมีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยในขณะที่มีไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","มีไข้ร่วมกับไอหอบ","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบตอนเป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอเหนื่อยเป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0016,"คลินิกโรคระบบหายใจ","ไอหอบตอนที่เป็นไข้","HP0002090","ปอดบวม","OPD Medicine Floor 1"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","หายใจไม่ค่อยคล่อง","HP0002094","หายใจไม่สะดวก","Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","หายใจได้ไม่คล่อง","HP0002094","หายใจไม่สะดวก","Other"
