clinic_code,clinic_name,symptoms,symptom_code,main_symptom,eng_clinic
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","หัวร้อนลุ่ม","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","ตัวร้อนรุ่ม","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","อุณหภูมิในร่างกายสูงคาดว่าประมาณ 2 ชั่วโมงมา","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","ไข้","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","มีไข้ตัวร้อน","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","หัวร้อนรุ่ม","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","7 อาทิตย์ก่อนมีอาการเป็นไข้ตัวร้อน","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","5 อาทิตย์นี้มีอาการอุณหภูมิร่างกายสูง","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","อุณหภูมิร่างกายสูง","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","หัวร้อนลุ่มราวๆ 6 อาทิตย์ก่อนจะมามาโรงพยาบาล","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","2 ชั่วโมงนี้มีอาการไข้คันเนื้อตัว","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","ประมาณ 7 สัปดาห์นี้มีอาการหัวร้อนรุ่ม","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","ไข้ตัวร้อนคาดว่าเป็นมาประมาณ 4 ชั่วโมงมาหาหมอ","HP0001945","ไข้", "Other"
CL0000,"เคาท์เตอร์ประชาสัมพันธ์","อุณหภูมิร่างกายสูงเมื่อราวๆ 6 ชั่วโมงหาหมอ","HP0001945","ไข้", "Other"
CL0026,"แผนกฉุกเฉิน","ว่าหัวใจสั่น","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าใจหวิวราวๆ 5 ชั่วโมงมาหาหมอ","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ประมาณ 3 วันก่อนมีอาการรู้สึกหัวใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าหัวใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าหัวใจหวิวเริ่มมีอาการมาประมาณ 6 อาทิตย์ก่อน","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","7 วันนี้มีอาการรู้สึกว่าใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกหัวใจเต้นเร็วราวๆ 5 วันก่อนมา","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าใจสั่นคาดว่าเมื่อประมาณ 2 สัปดาห์มา","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ใจสั่นราวๆ 3 สัปดาห์มา","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","3 เดือนนี้มีอาการว่าใจหวิว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าใจหวิวประมาณ 2 ชั่วโมงมาโรงพยาบาล","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าหัวใจหวิวน่าจะราวๆ 6 วันก่อน","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าใจหวิวมีอาการมาประมาณ 3 สัปดาห์จะมา","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","8 อาทิตย์มีอาการรู้สึกหัวใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าหัวใจสั่นราวๆ 6 สัปดาห์ก่อนจะมาหาหมอ","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ประมาณ 7 อาทิตย์ก่อนหน้ามีอาการรู้สึกว่าใจสั่น","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าหัวใจหวิว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกหัวใจสั่นประมาณ 6 อาทิตย์ก่อน","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","รู้สึกว่าใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าหัวใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","8 อาทิตย์ก่อนมีอาการใจหวิว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าใจหวิวประมาณ 7 ชั่วโมง","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","หัวใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","8 เดือนนี้มีอาการรู้สึกใจเต้นเร็ว","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าใจหวิวเริ่มมีอาการมาประมาณ 1 ชั่วโมงจะมา","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","ว่าใจเต้นเร็วประมาณ 3 สัปดาห์ก่อนจะมาหาหมอ","HP0001962","ใจสั่น", "Emergency Department/OPD"
CL0026,"แผนกฉุกเฉิน","เมื่อ 9 อาทิตย์นี้มีอาการใจหวิว","HP0001962","ใจสั่น", "Emergency Department/OPD"
